Year,State,Drug,Q1,Q2,Q3,Q4,TOTAL TO DATE
2001,NEVADA,DL-AMPHETAMINE BASE,145.84,138.66,132.85,181.13,598.49
2001,NEW YORK,DL-AMPHETAMINE BASE,61.33,59.99,55.53,78.36,255.23
2001,OHIO,DL-AMPHETAMINE BASE,180.45,165.66,147.17,211.35,704.64
2001,OKLAHOMA,DL-AMPHETAMINE BASE,161.37,151.96,142.18,192.94,648.46
2001,OREGON,DL-AMPHETAMINE BASE,149.16,144.56,130.96,177.93,602.62
2001,PENNSYLVANIA,DL-AMPHETAMINE BASE,145.75,144.63,132.37,175.49,598.25
2001,PUERTO RICO,DL-AMPHETAMINE BASE,13.0,8.29,7.93,14.3,43.53
2001,RHODE ISLAND,DL-AMPHETAMINE BASE,232.45,218.08,187.72,276.36,914.62
2001,SOUTH CAROLINA,DL-AMPHETAMINE BASE,250.86,239.66,251.37,296.32,1038.22
2001,SOUTH DAKOTA,DL-AMPHETAMINE BASE,166.26,152.36,149.42,191.79,659.84
2001,TENNESSEE,DL-AMPHETAMINE BASE,177.46,163.16,158.9,222.19,721.72
2001,GUAM,DL-AMPHETAMINE BASE,14.11,15.37,15.0,15.31,59.79
2001,TEXAS,DL-AMPHETAMINE BASE,195.16,174.14,168.71,229.14,767.17
2001,UTAH,DL-AMPHETAMINE BASE,144.38,137.37,132.22,185.31,599.29
2001,VIRGINIA,DL-AMPHETAMINE BASE,194.36,181.07,157.33,216.13,748.9
2001,VIRGIN ISLANDS,DL-AMPHETAMINE BASE,16.53,13.77,24.68,12.64,67.63
2001,VERMONT,DL-AMPHETAMINE BASE,103.67,98.85,82.9,130.02,415.46
2001,WASHINGTON,DL-AMPHETAMINE BASE,150.24,149.27,137.23,185.55,622.3
2001,WISCONSIN,DL-AMPHETAMINE BASE,197.66,190.68,172.72,242.42,803.5
2001,WEST VIRGINIA,DL-AMPHETAMINE BASE,126.57,103.8,114.98,157.76,503.12
2001,WYOMING,DL-AMPHETAMINE BASE,114.29,108.26,89.99,131.54,444.1
2001,UNITED STATES,DL-AMPHETAMINE BASE,141.74,133.05,123.91,170.51,569.22
2001,ALASKA,D-AMPHETAMINE BASE,342.21,323.72,303.19,369.91,1339.05
2001,ALABAMA,D-AMPHETAMINE BASE,323.22,293.13,284.8,363.0,1264.17
2001,ARKANSAS,D-AMPHETAMINE BASE,319.51,276.63,256.15,313.68,1165.98
2001,ARIZONA,D-AMPHETAMINE BASE,291.5,286.86,264.28,327.74,1170.39
2001,CALIFORNIA,D-AMPHETAMINE BASE,158.97,161.46,130.89,173.9,625.24
2001,COLORADO,D-AMPHETAMINE BASE,204.39,204.36,190.98,238.2,837.95
2001,CONNECTICUT,D-AMPHETAMINE BASE,254.53,238.21,210.61,254.99,958.35
2001,DISTRICT OF COLUMBIA,D-AMPHETAMINE BASE,212.68,200.01,176.61,213.01,802.32
2001,DELAWARE,D-AMPHETAMINE BASE,397.31,381.51,311.14,426.72,1516.7
2001,FLORIDA,D-AMPHETAMINE BASE,250.85,237.09,212.49,278.28,978.71
2001,GEORGIA,D-AMPHETAMINE BASE,269.08,253.67,243.25,304.86,1070.88
2001,HAWAII,D-AMPHETAMINE BASE,104.53,101.36,61.51,103.38,370.8
2001,IOWA,D-AMPHETAMINE BASE,278.38,260.87,233.62,291.42,1064.31
2001,IDAHO,D-AMPHETAMINE BASE,193.21,176.75,162.01,186.59,718.57
2001,ILLINOIS,D-AMPHETAMINE BASE,165.03,153.6,146.9,191.94,657.48
2001,INDIANA,D-AMPHETAMINE BASE,286.94,253.53,251.89,307.38,1099.75
2001,KANSAS,D-AMPHETAMINE BASE,299.65,287.23,258.94,317.21,1163.04
2001,KENTUCKY,D-AMPHETAMINE BASE,260.07,233.8,230.77,283.17,1007.81
2001,LOUISIANA,D-AMPHETAMINE BASE,333.3,283.65,285.63,376.24,1278.83
2001,MASSACHUSETTS,D-AMPHETAMINE BASE,288.09,280.45,244.06,316.76,1129.37
2001,MARYLAND,D-AMPHETAMINE BASE,323.7,275.73,245.8,305.95,1151.19
2001,MAINE,D-AMPHETAMINE BASE,263.26,273.53,252.82,311.4,1101.03
2001,MICHIGAN,D-AMPHETAMINE BASE,209.45,193.57,172.92,225.29,801.24
2001,MINNESOTA,D-AMPHETAMINE BASE,323.42,311.34,282.42,354.77,1271.97
2001,MISSOURI,D-AMPHETAMINE BASE,346.95,326.04,305.12,372.37,1350.49
2001,MISSISSIPPI,D-AMPHETAMINE BASE,207.12,176.82,164.11,229.79,777.85
2001,MONTANA,D-AMPHETAMINE BASE,333.25,311.63,272.35,311.39,1228.64
2001,NEBRASKA,D-AMPHETAMINE BASE,235.1,214.71,203.02,273.82,926.67
2001,NORTH CAROLINA,D-AMPHETAMINE BASE,309.24,274.35,262.82,323.2,1169.62
2001,NORTH DAKOTA,D-AMPHETAMINE BASE,254.34,230.6,203.39,254.97,943.32
2001,NEW HAMPSHIRE,D-AMPHETAMINE BASE,315.95,298.11,266.37,337.19,1217.63
2001,NEW JERSEY,D-AMPHETAMINE BASE,156.16,147.35,123.11,168.67,595.29
2001,NEW MEXICO,D-AMPHETAMINE BASE,270.44,241.46,246.43,284.56,1042.9
2001,NEVADA,D-AMPHETAMINE BASE,244.42,225.83,218.08,281.41,969.76
2001,NEW YORK,D-AMPHETAMINE BASE,134.24,128.96,118.6,148.08,529.89
2001,OHIO,D-AMPHETAMINE BASE,270.58,253.02,225.61,303.78,1053.0
2001,OKLAHOMA,D-AMPHETAMINE BASE,258.68,243.59,221.23,286.79,1010.31
2001,OREGON,D-AMPHETAMINE BASE,324.46,313.3,280.29,344.54,1262.62
2001,PENNSYLVANIA,D-AMPHETAMINE BASE,254.64,251.83,229.4,281.8,1017.69
2001,PUERTO RICO,D-AMPHETAMINE BASE,30.38,21.34,20.26,31.06,103.06
2001,RHODE ISLAND,D-AMPHETAMINE BASE,476.35,439.45,350.96,487.45,1754.22
2001,SOUTH CAROLINA,D-AMPHETAMINE BASE,327.21,319.96,329.96,372.31,1349.44
2001,SOUTH DAKOTA,D-AMPHETAMINE BASE,321.88,306.49,287.24,338.3,1253.92
2001,TENNESSEE,D-AMPHETAMINE BASE,283.86,261.72,245.35,318.53,1109.48
2001,GUAM,D-AMPHETAMINE BASE,26.74,26.31,16.12,20.32,89.52
2001,TEXAS,D-AMPHETAMINE BASE,282.69,252.82,241.43,311.73,1088.7
2001,UTAH,D-AMPHETAMINE BASE,365.77,339.13,316.74,381.94,1403.6
2001,VIRGINIA,D-AMPHETAMINE BASE,310.85,288.24,249.09,319.56,1167.75
2001,VIRGIN ISLANDS,D-AMPHETAMINE BASE,19.99,25.92,26.93,16.44,89.28
2001,VERMONT,D-AMPHETAMINE BASE,235.0,222.13,167.3,233.46,857.92
2001,WASHINGTON,D-AMPHETAMINE BASE,322.1,318.94,281.82,350.76,1273.64
2001,WISCONSIN,D-AMPHETAMINE BASE,395.62,376.83,339.65,426.87,1538.99
2001,WEST VIRGINIA,D-AMPHETAMINE BASE,247.58,202.81,221.63,271.1,943.13
2001,WYOMING,D-AMPHETAMINE BASE,228.96,220.94,185.72,249.22,884.86
2001,UNITED STATES,D-AMPHETAMINE BASE,246.83,231.46,211.34,268.78,958.44
2001,ALASKA,D-METHAMPHETAMINE,3.07,3.32,2.44,2.5,11.35
2001,ALABAMA,D-METHAMPHETAMINE,1.22,0.97,0.96,0.98,4.14
2001,ARKANSAS,D-METHAMPHETAMINE,2.58,2.18,2.26,1.8,8.83
2001,ARIZONA,D-METHAMPHETAMINE,1.78,1.76,2.25,2.81,8.62
2001,CALIFORNIA,D-METHAMPHETAMINE,2.32,2.25,1.92,2.35,8.86
2001,COLORADO,D-METHAMPHETAMINE,1.75,1.84,2.01,2.46,8.07
2001,CONNECTICUT,D-METHAMPHETAMINE,1.09,1.26,1.29,1.31,4.97
2001,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,1.06,2.04,1.36,1.36,5.84
2001,DELAWARE,D-METHAMPHETAMINE,1.31,1.1,1.57,1.2,5.19
2001,FLORIDA,D-METHAMPHETAMINE,0.94,0.9,0.45,0.71,3.02
2001,GEORGIA,D-METHAMPHETAMINE,0.79,0.81,0.64,0.64,2.89
2001,HAWAII,D-METHAMPHETAMINE,0.41,0.44,0.63,0.31,1.82
2001,IOWA,D-METHAMPHETAMINE,1.27,1.22,1.2,1.21,4.91
2001,IDAHO,D-METHAMPHETAMINE,1.99,2.47,1.84,2.08,8.39
2001,ILLINOIS,D-METHAMPHETAMINE,0.88,1.0,1.09,1.16,4.15
2001,INDIANA,D-METHAMPHETAMINE,1.47,1.55,1.32,1.54,5.9
2001,KANSAS,D-METHAMPHETAMINE,1.29,1.18,1.39,0.84,4.72
2001,KENTUCKY,D-METHAMPHETAMINE,0.8,0.78,0.97,0.88,3.44
2001,LOUISIANA,D-METHAMPHETAMINE,0.38,0.45,0.68,0.66,2.19
2001,MASSACHUSETTS,D-METHAMPHETAMINE,1.55,1.53,1.61,1.76,6.46
2001,MARYLAND,D-METHAMPHETAMINE,2.2,1.73,1.52,1.67,7.13
2001,MAINE,D-METHAMPHETAMINE,0.19,0.19,0.0,0.0,0.38
2001,MICHIGAN,D-METHAMPHETAMINE,0.45,0.43,0.38,0.54,1.82
2001,MINNESOTA,D-METHAMPHETAMINE,5.6,6.67,5.9,6.08,24.26
2001,MISSOURI,D-METHAMPHETAMINE,0.76,0.88,0.73,1.02,3.4
2001,MISSISSIPPI,D-METHAMPHETAMINE,1.68,1.76,1.32,2.03,6.81
2001,MONTANA,D-METHAMPHETAMINE,3.39,2.03,3.65,2.89,11.98
2001,NEBRASKA,D-METHAMPHETAMINE,1.48,1.27,1.95,2.07,6.78
2001,NORTH CAROLINA,D-METHAMPHETAMINE,1.29,1.3,1.2,1.45,5.26
2001,NORTH DAKOTA,D-METHAMPHETAMINE,1.03,1.03,0.97,1.27,4.3
2001,NEW HAMPSHIRE,D-METHAMPHETAMINE,0.82,0.82,0.59,0.62,2.86
2001,NEW JERSEY,D-METHAMPHETAMINE,0.63,0.91,0.67,0.77,3.0
2001,NEW MEXICO,D-METHAMPHETAMINE,1.26,0.67,0.58,0.89,3.41
2001,NEVADA,D-METHAMPHETAMINE,3.59,3.7,2.81,3.26,13.38
2001,NEW YORK,D-METHAMPHETAMINE,0.72,0.79,0.83,0.76,3.12
2001,OHIO,D-METHAMPHETAMINE,0.98,0.75,0.87,1.02,3.63
2001,OKLAHOMA,D-METHAMPHETAMINE,1.68,2.04,1.49,2.24,7.48
2001,OREGON,D-METHAMPHETAMINE,4.9,5.3,5.58,5.21,21.01
2001,PENNSYLVANIA,D-METHAMPHETAMINE,1.41,1.62,1.29,1.43,5.76
2001,RHODE ISLAND,D-METHAMPHETAMINE,1.12,0.8,0.64,0.76,3.32
2001,SOUTH CAROLINA,D-METHAMPHETAMINE,0.72,1.08,0.83,0.55,3.19
2001,SOUTH DAKOTA,D-METHAMPHETAMINE,2.8,2.33,2.07,2.02,9.23
2001,TENNESSEE,D-METHAMPHETAMINE,1.05,1.04,0.89,0.83,3.83
2001,TEXAS,D-METHAMPHETAMINE,1.22,1.1,1.21,1.23,4.78
2001,UTAH,D-METHAMPHETAMINE,2.7,2.35,2.11,2.28,9.46
2001,VIRGINIA,D-METHAMPHETAMINE,1.56,1.16,1.19,1.4,5.33
2001,VERMONT,D-METHAMPHETAMINE,3.32,2.54,4.3,2.93,13.09
2001,WASHINGTON,D-METHAMPHETAMINE,5.91,5.89,5.52,5.54,22.88
2001,WISCONSIN,D-METHAMPHETAMINE,3.24,3.0,3.05,3.13,12.43
2001,WEST VIRGINIA,D-METHAMPHETAMINE,0.47,0.34,0.52,0.32,1.67
2001,WYOMING,D-METHAMPHETAMINE,1.76,1.84,1.22,1.68,6.52
2001,UNITED STATES,D-METHAMPHETAMINE,1.55,1.54,1.44,1.57,6.12
2001,MISSOURI,LEVOMETHAMPHETAMINE,0.0,0.0,0.0,0.0,0.0
2001,UNITED STATES,LEVOMETHAMPHETAMINE,0.0,0.0,0.0,0.0,0.0
2001,ALASKA,METHYLPHENIDATE,831.09,772.85,707.81,949.4,3261.16
2001,ALABAMA,METHYLPHENIDATE,963.87,857.4,892.53,1088.49,3802.31
2001,ARKANSAS,METHYLPHENIDATE,1042.09,904.27,941.56,1183.45,4071.38
2001,ARIZONA,METHYLPHENIDATE,805.74,780.01,757.25,908.93,3251.94
2001,CALIFORNIA,METHYLPHENIDATE,481.49,494.73,416.76,574.92,1967.93
2001,COLORADO,METHYLPHENIDATE,787.25,766.29,700.71,864.52,3118.79
2001,CONNECTICUT,METHYLPHENIDATE,1020.84,981.13,908.3,1124.4,4034.69
2001,DISTRICT OF COLUMBIA,METHYLPHENIDATE,858.53,861.22,745.73,910.98,3376.46
2001,DELAWARE,METHYLPHENIDATE,1264.88,1315.64,1135.52,1501.85,5217.9
2001,FLORIDA,METHYLPHENIDATE,872.18,848.36,801.04,1004.37,3525.95
2001,GEORGIA,METHYLPHENIDATE,1093.1,987.4,1061.27,1201.43,4343.22
2001,HAWAII,METHYLPHENIDATE,389.02,380.74,264.31,414.6,1448.67
2001,IOWA,METHYLPHENIDATE,1370.34,1335.64,1237.68,1545.72,5489.39
2001,IDAHO,METHYLPHENIDATE,991.75,923.88,843.17,1045.25,3804.05
2001,ILLINOIS,METHYLPHENIDATE,937.8,857.12,867.83,1020.56,3683.32
2001,INDIANA,METHYLPHENIDATE,1109.78,1009.67,1071.06,1296.92,4487.45
2001,KANSAS,METHYLPHENIDATE,989.11,941.55,905.09,1069.96,3905.72
2001,KENTUCKY,METHYLPHENIDATE,848.12,772.99,855.61,981.87,3458.61
2001,LOUISIANA,METHYLPHENIDATE,963.71,780.04,896.08,1134.61,3774.45
2001,MASSACHUSETTS,METHYLPHENIDATE,1337.77,1366.7,1184.99,1494.81,5384.27
2001,MARYLAND,METHYLPHENIDATE,1218.8,1053.64,998.45,1245.04,4515.95
2001,MAINE,METHYLPHENIDATE,1107.71,1125.36,1080.88,1250.35,4564.31
2001,MICHIGAN,METHYLPHENIDATE,1531.27,1420.03,1318.48,1618.16,5887.95
2001,MINNESOTA,METHYLPHENIDATE,1123.31,1036.6,978.08,1164.85,4302.85
2001,MISSOURI,METHYLPHENIDATE,1104.44,1017.45,1020.94,1248.99,4391.83
2001,MISSISSIPPI,METHYLPHENIDATE,597.52,515.92,559.99,725.45,2398.9
2001,MONTANA,METHYLPHENIDATE,1157.26,1096.89,1022.61,1227.69,4504.47
2001,NEBRASKA,METHYLPHENIDATE,895.16,804.31,802.34,1006.76,3508.58
2001,NORTH CAROLINA,METHYLPHENIDATE,1133.93,1039.81,1059.84,1268.84,4502.44
2001,NORTH DAKOTA,METHYLPHENIDATE,1125.66,940.77,964.56,1114.9,4145.92
2001,NEW HAMPSHIRE,METHYLPHENIDATE,1664.57,1654.95,1567.75,1887.19,6774.48
2001,NEW JERSEY,METHYLPHENIDATE,642.98,622.97,527.67,695.04,2488.68
2001,NEW MEXICO,METHYLPHENIDATE,804.97,677.91,698.71,860.45,3042.05
2001,NEVADA,METHYLPHENIDATE,637.2,690.5,575.54,611.66,2514.91
2001,NEW YORK,METHYLPHENIDATE,698.91,654.07,599.33,765.71,2718.03
2001,OHIO,METHYLPHENIDATE,1219.93,1086.39,1154.47,1311.41,4772.21
2001,OKLAHOMA,METHYLPHENIDATE,748.68,688.75,672.04,821.49,2930.98
2001,OREGON,METHYLPHENIDATE,941.4,927.39,834.96,1045.17,3748.93
2001,PENNSYLVANIA,METHYLPHENIDATE,989.55,1014.14,947.01,1158.27,4108.98
2001,PUERTO RICO,METHYLPHENIDATE,162.99,117.53,106.41,173.27,560.21
2001,RHODE ISLAND,METHYLPHENIDATE,1203.51,1171.24,1034.75,1379.46,4788.97
2001,SOUTH CAROLINA,METHYLPHENIDATE,1111.74,1060.42,1224.28,1321.7,4718.14
2001,SOUTH DAKOTA,METHYLPHENIDATE,1056.77,982.48,932.56,1056.71,4028.53
2001,TENNESSEE,METHYLPHENIDATE,835.72,778.88,811.58,962.37,3388.56
2001,GUAM,METHYLPHENIDATE,133.03,135.22,44.81,101.52,414.59
2001,TEXAS,METHYLPHENIDATE,885.5,779.49,803.71,1006.15,3474.86
2001,UTAH,METHYLPHENIDATE,973.24,927.86,865.59,1079.02,3845.73
2001,VIRGINIA,METHYLPHENIDATE,1219.54,1136.56,1026.72,1256.25,4639.09
2001,VIRGIN ISLANDS,METHYLPHENIDATE,78.83,76.49,58.65,104.51,318.5
2001,VERMONT,METHYLPHENIDATE,1369.62,1332.25,1152.53,1466.3,5320.72
2001,WASHINGTON,METHYLPHENIDATE,1003.45,1000.35,888.07,1115.05,4006.93
2001,WISCONSIN,METHYLPHENIDATE,1040.09,1005.16,955.75,1179.84,4180.86
2001,WEST VIRGINIA,METHYLPHENIDATE,846.66,738.68,821.18,1005.32,3411.85
2001,WYOMING,METHYLPHENIDATE,821.91,804.1,709.8,972.51,3308.33
2001,UNITED STATES,METHYLPHENIDATE,918.75,863.08,833.22,1024.37,3639.44
2001,ALASKA,AMOBARBITAL (SCHEDULE 2),0.71,0.0,0.0,0.71,1.42
2001,ALABAMA,AMOBARBITAL (SCHEDULE 2),1.02,1.02,0.92,1.48,4.46
2001,ARKANSAS,AMOBARBITAL (SCHEDULE 2),0.17,0.0,0.0,3.13,3.3
2001,ARIZONA,AMOBARBITAL (SCHEDULE 2),1.63,0.19,0.19,0.76,2.79
2001,CALIFORNIA,AMOBARBITAL (SCHEDULE 2),1.86,0.9,1.43,3.98,8.18
2001,COLORADO,AMOBARBITAL (SCHEDULE 2),0.22,0.11,0.0,0.66,0.99
2001,CONNECTICUT,AMOBARBITAL (SCHEDULE 2),1.52,0.55,2.35,4.01,8.45
2001,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),6.9,4.31,1.72,3.45,16.39
2001,DELAWARE,AMOBARBITAL (SCHEDULE 2),2.98,0.59,2.38,3.58,9.55
2001,FLORIDA,AMOBARBITAL (SCHEDULE 2),3.14,3.46,3.67,5.96,16.24
2001,GEORGIA,AMOBARBITAL (SCHEDULE 2),0.93,0.67,0.17,2.3,4.08
2001,IOWA,AMOBARBITAL (SCHEDULE 2),0.94,0.94,1.57,2.2,5.66
2001,IDAHO,AMOBARBITAL (SCHEDULE 2),0.0,0.34,0.0,0.0,0.34
2001,ILLINOIS,AMOBARBITAL (SCHEDULE 2),0.9,1.13,1.24,2.68,5.98
2001,INDIANA,AMOBARBITAL (SCHEDULE 2),1.66,0.83,1.43,1.73,5.66
2001,KANSAS,AMOBARBITAL (SCHEDULE 2),0.85,0.17,0.34,1.02,2.39
2001,KENTUCKY,AMOBARBITAL (SCHEDULE 2),0.8,0.45,0.11,3.08,4.46
2001,LOUISIANA,AMOBARBITAL (SCHEDULE 2),1.9,0.1,1.54,2.26,5.82
2001,MASSACHUSETTS,AMOBARBITAL (SCHEDULE 2),0.58,0.36,0.58,1.54,3.08
2001,MARYLAND,AMOBARBITAL (SCHEDULE 2),1.6,0.25,0.43,2.07,4.37
2001,MAINE,AMOBARBITAL (SCHEDULE 2),0.72,0.0,0.0,0.36,1.08
2001,MICHIGAN,AMOBARBITAL (SCHEDULE 2),0.89,0.7,0.51,0.75,2.87
2001,MINNESOTA,AMOBARBITAL (SCHEDULE 2),0.75,0.94,0.47,2.17,4.35
2001,MISSOURI,AMOBARBITAL (SCHEDULE 2),1.6,0.74,0.98,1.77,5.11
2001,MISSISSIPPI,AMOBARBITAL (SCHEDULE 2),0.48,0.0,0.32,0.97,1.78
2001,MONTANA,AMOBARBITAL (SCHEDULE 2),0.96,0.96,0.48,1.44,3.86
2001,NEBRASKA,AMOBARBITAL (SCHEDULE 2),0.0,0.0,0.26,0.53,0.8
2001,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),0.82,0.17,0.17,1.17,2.35
2001,NORTH DAKOTA,AMOBARBITAL (SCHEDULE 2),0.0,0.68,0.0,0.0,0.68
2001,NEW HAMPSHIRE,AMOBARBITAL (SCHEDULE 2),2.05,0.0,0.37,2.24,4.68
2001,NEW JERSEY,AMOBARBITAL (SCHEDULE 2),2.31,2.34,3.29,4.46,12.41
2001,NEW MEXICO,AMOBARBITAL (SCHEDULE 2),0.24,0.0,0.0,0.99,1.23
2001,NEVADA,AMOBARBITAL (SCHEDULE 2),0.49,0.0,0.0,0.49,0.99
2001,NEW YORK,AMOBARBITAL (SCHEDULE 2),5.11,4.67,5.46,14.5,29.76
2001,OHIO,AMOBARBITAL (SCHEDULE 2),0.84,0.44,0.84,1.67,3.8
2001,OKLAHOMA,AMOBARBITAL (SCHEDULE 2),1.01,1.08,0.54,2.43,5.07
2001,OREGON,AMOBARBITAL (SCHEDULE 2),0.54,0.27,0.13,1.08,2.02
2001,PENNSYLVANIA,AMOBARBITAL (SCHEDULE 2),4.62,4.7,5.41,7.03,21.78
2001,RHODE ISLAND,AMOBARBITAL (SCHEDULE 2),0.45,1.36,0.45,1.82,4.1
2001,SOUTH CAROLINA,AMOBARBITAL (SCHEDULE 2),0.35,0.23,1.18,0.94,2.72
2001,SOUTH DAKOTA,AMOBARBITAL (SCHEDULE 2),2.35,2.94,1.17,2.35,8.84
2001,TENNESSEE,AMOBARBITAL (SCHEDULE 2),0.81,0.89,0.48,1.05,3.25
2001,TEXAS,AMOBARBITAL (SCHEDULE 2),0.51,0.09,0.31,1.0,1.92
2001,UTAH,AMOBARBITAL (SCHEDULE 2),0.2,0.0,0.0,0.41,0.62
2001,VIRGINIA,AMOBARBITAL (SCHEDULE 2),0.91,0.91,1.86,2.58,6.28
2001,VERMONT,AMOBARBITAL (SCHEDULE 2),0.0,0.0,0.0,0.74,0.74
2001,WASHINGTON,AMOBARBITAL (SCHEDULE 2),1.01,0.15,0.0,1.01,2.19
2001,WISCONSIN,AMOBARBITAL (SCHEDULE 2),1.11,1.02,0.85,1.54,4.54
2001,WEST VIRGINIA,AMOBARBITAL (SCHEDULE 2),0.24,0.0,0.0,0.49,0.74
2001,UNITED STATES,AMOBARBITAL (SCHEDULE 2),1.6,1.22,1.49,3.25,7.56
2001,ALASKA,BUTALBITAL,257.92,271.25,282.22,298.68,1110.09
2001,ALABAMA,BUTALBITAL,484.35,462.75,389.01,470.98,1807.11
2001,ARKANSAS,BUTALBITAL,351.84,353.56,315.47,318.33,1339.22
2001,ARIZONA,BUTALBITAL,364.17,398.3,392.7,416.26,1571.45
2001,CALIFORNIA,BUTALBITAL,370.01,386.64,353.72,413.72,1524.11
2001,COLORADO,BUTALBITAL,366.12,354.55,370.18,364.0,1454.88
2001,CONNECTICUT,BUTALBITAL,446.24,431.51,266.23,429.72,1573.72
2001,DISTRICT OF COLUMBIA,BUTALBITAL,345.57,320.45,188.66,324.24,1178.95
2001,DELAWARE,BUTALBITAL,494.14,479.07,466.62,418.78,1858.62
2001,FLORIDA,BUTALBITAL,529.43,549.17,505.51,556.0,2140.12
2001,GEORGIA,BUTALBITAL,443.08,503.51,390.05,442.51,1779.17
2001,HAWAII,BUTALBITAL,178.25,150.87,130.69,164.26,624.1
2001,IOWA,BUTALBITAL,236.86,236.69,227.1,234.27,934.94
2001,IDAHO,BUTALBITAL,301.45,334.46,300.88,322.01,1258.83
2001,ILLINOIS,BUTALBITAL,338.15,337.8,320.07,342.49,1338.52
2001,INDIANA,BUTALBITAL,365.2,361.67,271.94,361.68,1360.5
2001,KANSAS,BUTALBITAL,323.93,334.74,293.66,287.73,1240.07
2001,KENTUCKY,BUTALBITAL,402.47,408.68,378.87,391.55,1581.57
2001,LOUISIANA,BUTALBITAL,482.18,459.96,454.42,485.36,1881.93
2001,MASSACHUSETTS,BUTALBITAL,158.57,173.71,109.26,177.99,619.55
2001,MARYLAND,BUTALBITAL,367.56,339.36,244.47,322.23,1273.64
2001,MAINE,BUTALBITAL,255.13,257.72,221.65,252.54,987.06
2001,MICHIGAN,BUTALBITAL,436.98,443.98,343.39,434.46,1658.82
2001,MINNESOTA,BUTALBITAL,211.84,221.77,205.02,219.64,858.29
2001,MISSOURI,BUTALBITAL,451.96,469.58,459.07,447.61,1828.24
2001,MISSISSIPPI,BUTALBITAL,337.57,321.62,297.74,327.85,1284.79
2001,MONTANA,BUTALBITAL,419.63,362.6,409.55,394.43,1586.23
2001,NEBRASKA,BUTALBITAL,393.66,379.08,381.58,391.3,1545.63
2001,NORTH CAROLINA,BUTALBITAL,301.42,318.9,248.92,285.88,1155.14
2001,NORTH DAKOTA,BUTALBITAL,288.72,259.93,247.8,231.13,1027.6
2001,NEW HAMPSHIRE,BUTALBITAL,233.17,243.66,180.53,250.85,908.23
2001,NEW JERSEY,BUTALBITAL,390.18,379.48,296.44,368.14,1434.26
2001,NEW MEXICO,BUTALBITAL,369.3,354.48,411.3,383.03,1518.12
2001,NEVADA,BUTALBITAL,800.92,911.12,838.33,956.02,3506.41
2001,NEW YORK,BUTALBITAL,239.55,230.98,190.36,234.24,895.14
2001,OHIO,BUTALBITAL,354.22,366.07,290.05,410.68,1421.04
2001,OKLAHOMA,BUTALBITAL,672.01,605.52,575.58,588.51,2441.63
2001,OREGON,BUTALBITAL,349.65,334.73,319.6,347.12,1351.12
2001,PENNSYLVANIA,BUTALBITAL,342.26,354.33,277.53,344.58,1318.71
2001,PUERTO RICO,BUTALBITAL,22.6,24.64,20.55,20.04,87.84
2001,RHODE ISLAND,BUTALBITAL,308.15,320.75,183.04,340.47,1152.43
2001,SOUTH CAROLINA,BUTALBITAL,335.04,359.77,268.08,306.54,1269.44
2001,SOUTH DAKOTA,BUTALBITAL,371.24,392.27,345.67,313.95,1423.14
2001,TENNESSEE,BUTALBITAL,296.62,304.16,255.54,302.6,1158.93
2001,GUAM,BUTALBITAL,15.32,17.51,8.75,26.26,67.86
2001,TEXAS,BUTALBITAL,518.98,506.52,479.48,510.02,2015.02
2001,UTAH,BUTALBITAL,370.81,395.44,373.8,402.8,1542.87
2001,VIRGINIA,BUTALBITAL,454.16,452.55,315.09,399.79,1621.6
2001,VIRGIN ISLANDS,BUTALBITAL,102.23,75.1,62.59,37.55,277.48
2001,VERMONT,BUTALBITAL,165.32,188.13,168.58,141.3,663.34
2001,WASHINGTON,BUTALBITAL,294.22,288.2,276.24,276.73,1135.41
2001,WISCONSIN,BUTALBITAL,255.47,276.36,265.37,265.66,1062.87
2001,WEST VIRGINIA,BUTALBITAL,596.87,601.36,466.76,615.26,2280.27
2001,WYOMING,BUTALBITAL,259.6,308.55,256.24,297.51,1121.93
2001,UNITED STATES,BUTALBITAL,373.03,378.08,329.16,377.37,1457.64
2001,ALASKA,PENTOBARBITAL (SCHEDULE 2),712.39,918.42,868.69,882.93,3382.44
2001,ALABAMA,PENTOBARBITAL (SCHEDULE 2),371.46,663.95,638.08,338.24,2011.75
2001,ARKANSAS,PENTOBARBITAL (SCHEDULE 2),455.58,865.57,840.57,380.03,2541.77
2001,ARIZONA,PENTOBARBITAL (SCHEDULE 2),817.13,1362.96,1117.98,976.91,4275.0
2001,CALIFORNIA,PENTOBARBITAL (SCHEDULE 2),601.83,1302.48,934.15,784.93,3623.4
2001,COLORADO,PENTOBARBITAL (SCHEDULE 2),521.23,812.26,718.26,656.96,2708.72
2001,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),337.82,409.62,502.05,194.37,1443.87
2001,DISTRICT OF COLUMBIA,PENTOBARBITAL (SCHEDULE 2),54.94,120.25,2536.76,17.01,2728.97
2001,DELAWARE,PENTOBARBITAL (SCHEDULE 2),534.73,1008.52,610.15,457.61,2611.02
2001,FLORIDA,PENTOBARBITAL (SCHEDULE 2),659.51,1243.42,954.99,1048.46,3906.41
2001,GEORGIA,PENTOBARBITAL (SCHEDULE 2),344.02,839.94,749.23,725.89,2659.08
